Id,listing_id,listing_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,is_monitoring_stream
908,L-000908,2006-06-16,1,0.6404441955953714,7,7,2057,1017,11500,70,19,1.5,1,1,1.35,5.0,1.28,68100.0,6.32,6,Crawfor,1Fam,1.5Fin,Gd,Gd,Y,251500,0
1010,L-001010,2006-06-18,1,0.513789123505803,5,5,1522,1008,6000,80,56,2.0,0,0,1.83,7.72,1.91,32800.0,6.32,6,SWISU,1Fam,1.5Fin,TA,TA,Y,98400,0
987,L-000987,2006-06-18,1,0.3458733102452498,6,8,1635,485,5310,96,3,1.0,1,0,4.12,8.19,2.12,52600.0,6.32,6,OldTown,1Fam,1.5Fin,TA,Gd,Y,117900,0
355,L-000355,2006-06-19,1,0.4494062770662946,6,5,1595,940,8400,66,6,1.0,1,2,3.0,4.27,1.87,74700.0,6.32,6,SWISU,1Fam,1.5Fin,TA,TA,Y,138100,0
451,L-000451,2006-06-21,1,0.4215738907586033,6,8,813,813,5684,76,1,1.0,1,0,2.67,7.36,2.36,23300.0,6.32,6,OldTown,1Fam,1Story,TA,Gd,Y,105800,0
832,L-000832,2006-06-21,0,0.915991233867882,7,5,1200,600,3180,1,1,2.5,2,0,0.52,2.56,1.55,0.0,6.32,6,Somerst,TwnhsE,2Story,TA,Gd,Y,155200,0
1373,L-001373,2006-06-21,0,0.4974091503333042,7,6,2097,1108,9750,8,8,3.5,2,1,2.17,5.23,1.95,0.0,6.32,6,CollgCr,1Fam,2Story,TA,Gd,Y,267600,0
173,L-000173,2006-06-22,0,1.1568238407708757,7,7,1767,1064,5306,19,19,3.0,2,1,0.14,1.81,1.95,0.0,6.32,6,StoneBr,TwnhsE,2Story,Gd,Gd,Y,244700,0
1379,L-001379,2006-06-22,0,0.502725620835857,6,5,987,483,1953,33,33,1.5,1,0,2.1,7.06,1.54,0.0,6.32,6,BrDale,Twnhs,2Story,TA,TA,Y,84700,0
909,L-000909,2006-06-22,0,0.6204556862497324,5,5,902,864,8885,23,23,2.0,2,0,1.91,2.56,1.2,0.0,6.32,6,Mitchel,1Fam,1Story,TA,TA,Y,133100,0
673,L-000673,2006-06-23,0,1.0927845325891967,6,6,1208,1208,11250,29,29,2.5,2,1,0.2,2.46,1.61,0.0,6.32,6,Veenker,1Fam,1Story,Gd,TA,Y,164800,0
887,L-000887,2006-06-25,1,0.5641895799770333,5,5,1712,1626,8393,47,1,2.0,2,0,2.45,4.47,0.64,61300.0,6.32,6,NAmes,Duplex,1Story,TA,TA,Y,143200,0
233,L-000233,2006-06-25,0,0.45269087766691357,6,5,987,483,1680,34,34,1.5,1,1,2.89,6.08,1.4,0.0,6.32,6,BrDale,Twnhs,2Story,TA,TA,Y,95500,0
1057,L-001057,2006-06-25,0,1.3362759840778415,7,5,1364,1364,7052,1,1,3.0,2,1,0.19,0.33,1.5,0.0,6.32,6,NridgHt,TwnhsE,1Story,Gd,Gd,Y,185700,0
936,L-000936,2006-06-25,1,0.5385433757178015,4,5,747,600,5825,80,53,1.0,2,0,2.68,5.4,0.59,27900.0,6.32,6,BrkSide,1Fam,1Story,TA,TA,Y,79600,0
1339,L-001339,2006-06-26,0,0.5652679057914851,7,5,1861,916,13450,4,4,3.5,2,0,1.83,3.79,1.79,0.0,6.32,6,CollgCr,1Fam,2Story,Gd,Gd,Y,198500,0
1330,L-001330,2006-06-26,0,0.5898611760892067,7,5,1632,935,9084,8,8,2.5,2,1,1.36,5.88,2.21,0.0,6.32,6,Gilbert,1Fam,2Story,TA,TA,Y,183700,0
617,L-000617,2006-06-26,1,0.5963106225255853,6,5,1509,783,7861,4,3,3.5,2,1,1.43,4.51,2.19,41000.0,6.32,6,Gilbert,1Fam,2Story,Gd,Gd,Y,182000,0
288,L-000288,2006-06-26,0,0.6292836673695146,4,4,858,858,8125,35,35,1.0,0,0,1.72,5.64,0.61,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,90900,0
805,L-000805,2006-06-26,0,0.6038273023872651,5,5,1128,936,9000,52,52,1.0,1,0,1.88,5.01,0.73,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,120700,0
778,L-000778,2006-06-27,0,0.5135452297923694,5,5,894,864,13350,32,32,2.0,2,1,2.0,7.51,1.47,0.0,6.32,6,Sawyer,1Fam,1Story,TA,TA,Y,147900,0
1298,L-001298,2006-06-27,1,0.3895817658400873,6,5,1072,547,3675,1,0,3.0,2,0,3.39,7.57,1.9,41600.0,6.32,6,Edwards,TwnhsE,SFoyer,TA,TA,Y,141300,0
697,L-000697,2006-06-27,1,0.6119707337077125,5,7,616,616,6000,85,56,1.0,1,0,1.74,6.67,0.65,31700.0,6.32,6,BrkSide,1Fam,1Story,TA,TA,Y,90700,0
157,L-000157,2006-06-27,0,0.583725961300332,5,7,1040,0,7200,56,56,1.0,2,0,2.08,4.98,0.71,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,108900,0
777,L-000777,2006-07-01,1,0.6216731765383272,7,5,1614,1614,11210,1,0,2.0,3,0,1.48,3.27,1.96,58200.0,6.4,7,CollgCr,1Fam,1Story,Gd,Gd,Y,218100,0
737,L-000737,2006-07-01,0,0.6179121425023064,3,4,1040,0,8544,56,56,2.0,2,0,2.05,3.62,0.65,0.0,6.4,7,NAmes,Duplex,1Story,TA,TA,N,97700,0
670,L-000670,2006-07-01,1,0.6861045182728998,4,5,1180,700,11600,84,56,1.0,1,1,1.14,4.39,1.38,48800.0,6.4,7,Crawfor,1Fam,1Story,TA,Fa,Y,137000,0
1282,L-001282,2006-07-01,0,0.758945513213754,7,5,1339,1309,8049,16,16,3.0,2,1,0.93,2.51,2.05,0.0,6.4,7,Timber,1Fam,1Story,TA,TA,Y,180300,0
753,L-000753,2006-07-02,0,0.6216412897447381,6,5,1494,1479,9236,9,9,3.0,2,0,1.31,4.28,2.19,0.0,6.4,7,CollgCr,1Fam,1Story,TA,Gd,Y,220200,0
263,L-000263,2006-07-03,1,0.4399911429908395,6,7,1212,506,8471,29,11,2.0,2,1,2.91,6.67,1.52,32600.0,6.4,7,Sawyer,1Fam,SLvl,TA,TA,Y,153500,0
1120,L-001120,2006-07-03,0,0.6639140731713327,5,5,1040,1040,7560,47,47,1.0,1,0,1.46,5.52,0.66,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,136800,0
1122,L-001122,2006-07-04,1,0.5726519016787802,7,5,1552,1552,10084,1,0,2.0,3,0,1.67,3.64,2.32,45300.0,6.4,7,CollgCr,1Fam,1Story,Gd,Gd,Y,222200,0
1236,L-001236,2006-07-04,1,0.788690000911985,5,5,1784,747,13132,92,56,1.5,1,0,0.94,2.67,1.19,47400.0,6.4,7,Crawfor,1Fam,2Story,TA,TA,Y,141000,0
782,L-000782,2006-07-05,0,0.6121190821362152,6,5,1603,761,7153,14,14,2.5,2,0,1.73,6.21,0.7,0.0,6.4,7,SawyerW,1Fam,2Story,Gd,Gd,Y,175800,0
129,L-000129,2006-07-05,0,0.6342518311824207,6,5,1348,660,7590,40,40,1.5,2,1,2.05,3.7,0.5,0.0,6.4,7,NAmes,1Fam,2Story,TA,TA,Y,155700,0
135,L-000135,2006-07-05,1,0.4590096370871829,5,6,1721,1461,10335,38,13,2.5,2,1,2.82,6.55,1.29,49400.0,6.4,7,Sawyer,1Fam,1Story,TA,TA,Y,179400,0
1113,L-001113,2006-07-05,0,0.6628801266356932,5,7,816,816,7100,49,49,2.0,1,0,1.58,4.17,0.68,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,134300,0
565,L-000565,2006-07-06,1,1.1095126353639286,7,5,2295,1095,13346,14,6,3.5,2,1,0.38,0.77,1.93,69200.0,6.4,7,NoRidge,1Fam,2Story,Gd,Gd,Y,267500,0
1387,L-001387,2006-07-06,0,0.6650536434145945,7,5,2784,1392,16692,28,28,4.5,2,2,1.45,3.17,1.19,0.0,6.4,7,NWAmes,1Fam,2Story,TA,Gd,Y,249500,0
1064,L-001064,2006-07-06,1,0.3535678840809845,6,6,1103,1103,6000,81,26,1.0,2,1,3.58,9.0,2.52,30100.0,6.4,7,OldTown,1Fam,1Story,TA,Gd,Y,113200,0
1047,L-001047,2006-07-07,1,1.1181176817324991,9,5,2868,1992,16056,1,0,3.5,3,1,0.15,1.92,2.88,67300.0,6.4,7,StoneBr,1Fam,2Story,Gd,Ex,Y,562500,0
696,L-000696,2006-07-07,0,0.8282603590150349,6,6,1137,1112,13811,19,19,3.0,2,1,0.75,2.13,2.09,0.0,6.4,7,Timber,1Fam,1Story,TA,Gd,Y,178600,0
70,L-000070,2006-07-08,0,1.0833706219745352,7,4,2287,1304,15593,53,53,2.0,2,1,0.55,1.6,0.22,0.0,6.4,7,ClearCr,1Fam,1.5Fin,Gd,TA,Y,231300,0
1431,L-001431,2006-07-09,0,0.560261098819365,5,5,1838,732,21930,1,1,2.5,2,1,1.62,5.39,1.99,0.0,6.4,7,Gilbert,1Fam,2Story,Gd,TA,Y,196600,0
1403,L-001403,2006-07-09,0,0.6181619285838301,7,5,1294,1286,6762,0,0,2.0,2,1,1.58,3.76,1.39,0.0,6.4,7,CollgCr,1Fam,1Story,Gd,Gd,Y,201600,0
214,L-000214,2006-07-09,0,0.5358576342399913,5,5,990,990,13568,11,11,1.5,2,0,1.99,3.21,2.63,0.0,6.4,7,CollgCr,1Fam,1Story,TA,TA,Y,157500,0
120,L-000120,2006-07-09,1,0.549354927579557,6,5,1456,728,8461,1,0,2.5,2,1,1.92,3.92,1.85,29100.0,6.4,7,CollgCr,1Fam,2Story,Gd,Gd,Y,168300,0
539,L-000539,2006-07-09,0,0.4842410049640182,5,5,1159,1051,11553,38,38,1.5,1,1,2.94,3.47,1.53,0.0,6.4,7,Sawyer,1Fam,1Story,TA,TA,Y,162600,0
913,L-000913,2006-07-10,1,0.6417760777726652,5,7,1015,768,6120,81,56,1.0,1,0,1.62,7.51,0.49,47500.0,6.4,7,BrkSide,1Fam,1Story,TA,TA,N,88000,0
404,L-000404,2006-07-10,0,1.0693438924932277,8,5,2263,1141,12090,8,8,2.5,2,1,0.46,0.96,1.32,0.0,6.4,7,NoRidge,1Fam,2Story,Gd,Gd,Y,266900,0
1085,L-001085,2006-07-11,1,0.6062876297535194,6,5,1498,691,13031,11,10,2.5,2,1,1.36,4.23,2.45,53200.0,6.4,7,Gilbert,1Fam,2Story,TA,TA,Y,184600,0
1170,L-001170,2006-07-11,1,1.0305692243406241,10,5,3627,1930,35760,11,10,4.5,3,1,0.52,0.94,1.61,154700.0,6.4,7,NoRidge,1Fam,2Story,Gd,Gd,Y,631400,0
817,L-000817,2006-07-12,0,0.5395287985331645,5,6,1008,1008,11425,52,52,1.0,1,1,2.47,6.08,0.66,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,140100,0
138,L-000138,2006-07-12,1,0.6542176545454985,7,5,1959,1907,11070,18,17,3.0,3,0,1.72,2.53,1.07,86700.0,6.4,7,Mitchel,Duplex,1Story,TA,TA,Y,172900,0
178,L-000178,2006-07-12,0,0.5864350434654061,5,5,1920,1052,13650,48,48,3.0,2,1,1.82,4.62,1.1,0.0,6.4,7,Sawyer,1Fam,1.5Fin,Gd,Gd,Y,180800,0
324,L-000324,2006-07-13,1,0.3710544496872241,3,8,1163,1162,5820,51,1,2.0,1,0,3.78,7.36,1.94,33400.0,6.4,7,OldTown,1Fam,1Story,TA,TA,Y,128200,0
402,L-000402,2006-07-13,0,0.5641421439831844,7,5,1310,1310,8767,1,1,2.0,2,1,1.75,4.19,1.88,0.0,6.4,7,CollgCr,1Fam,1Story,Gd,Gd,Y,167100,0
1175,L-001175,2006-07-13,1,0.6153706460055437,6,8,2345,952,16560,74,56,2.5,2,1,1.54,3.85,1.53,54100.0,6.4,7,Crawfor,1Fam,2Story,TA,TA,Y,248300,0
1153,L-001153,2006-07-13,1,0.7137237495809077,6,7,1811,1073,14115,50,2,1.0,2,1,1.15,3.36,1.24,53600.0,6.4,7,Crawfor,1Fam,1Story,TA,Ex,Y,239600,0
513,L-000513,2006-07-13,0,0.5769961152643195,5,5,864,864,9100,48,48,2.0,2,0,2.13,4.62,0.78,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,131500,0
1332,L-001332,2006-07-14,0,0.618560606060606,5,5,954,911,10780,30,30,1.0,2,0,1.5,2.75,2.52,0.0,6.4,7,CollgCr,1Fam,SLvl,TA,TA,Y,134400,0
703,L-000703,2006-07-14,0,1.1360293185219001,8,5,2576,1234,12438,0,0,2.5,3,1,0.17,1.6,2.37,0.0,6.4,7,StoneBr,1Fam,2Story,Ex,Ex,Y,358500,0
1454,L-001454,2006-07-16,0,0.6152779659851425,5,5,1140,1140,17217,0,0,1.0,0,0,1.59,3.6,1.49,0.0,6.4,7,Mitchel,1Fam,1Story,TA,TA,Y,86100,0
291,L-000291,2006-07-17,0,0.5822142382751154,8,5,1919,1079,15611,0,0,2.5,2,1,1.62,3.99,1.99,0.0,6.4,7,CollgCr,1Fam,2Story,Gd,Gd,Y,233200,0
448,L-000448,2006-07-19,1,0.6260909669316953,7,5,1886,930,11214,8,7,2.5,2,1,1.14,5.73,2.55,54700.0,6.4,7,Gilbert,1Fam,2Story,Gd,Gd,Y,202900,0
702,L-000702,2006-07-19,0,0.6687960421426484,7,5,1164,1164,9600,37,37,1.5,2,0,1.43,3.91,0.93,0.0,6.4,7,NWAmes,1Fam,1Story,TA,TA,Y,142100,0
1334,L-001334,2006-07-20,1,0.3736919319484377,5,6,1360,803,7200,68,11,1.5,1,0,3.54,7.73,2.12,45700.0,6.4,7,IDOTRR,1Fam,1.5Fin,TA,Gd,Y,121800,0
182,L-000182,2006-07-20,1,0.7177386496908196,7,6,1802,793,7588,86,56,1.5,1,1,1.27,2.8,1.06,73300.0,6.4,7,Crawfor,1Fam,2Story,TA,TA,Y,205100,0
1368,L-001368,2006-07-20,0,0.41179511236206046,5,6,1475,757,2665,29,29,2.0,1,1,3.32,7.29,1.5,0.0,6.4,7,MeadowV,TwnhsE,2Story,TA,TA,Y,127800,0
1031,L-001031,2006-07-20,1,0.4861904885501822,5,8,1928,686,7082,90,11,2.0,0,0,2.68,3.49,1.91,46500.0,6.4,7,SWISU,2fmCon,2Story,TA,TA,Y,160300,0
1198,L-001198,2006-07-20,1,0.38936517521002684,7,6,1690,815,8850,90,56,1.0,1,1,3.22,6.67,2.44,104900.0,6.4,7,OldTown,1Fam,2.5Unf,TA,TA,Y,143600,0
1104,L-001104,2006-07-21,0,0.5473531211750307,6,6,1194,655,8910,47,47,1.5,2,1,2.44,5.08,0.72,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,159900,0
359,L-000359,2006-07-22,0,1.1162487539299133,5,4,1352,1062,6930,48,48,1.5,1,0,0.62,1.1,0.15,0.0,6.4,7,ClearCr,1Fam,SLvl,TA,Gd,Y,127700,0
941,L-000941,2006-07-22,0,0.599449608596426,6,5,1728,1728,12640,30,30,2.0,2,0,2.11,2.78,1.06,0.0,6.4,7,Mitchel,Duplex,1Story,TA,TA,Y,147800,0
365,L-000365,2006-07-22,0,0.6407592841280707,6,5,1574,796,18800,30,30,3.5,2,1,1.38,3.55,1.71,0.0,6.4,7,NWAmes,1Fam,2Story,TA,TA,Y,191500,0
1201,L-001201,2006-07-22,0,0.5388315436664104,4,5,864,864,9353,36,36,1.0,1,0,2.44,6.3,0.67,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,116800,0
903,L-000903,2006-07-23,0,0.5787237109821666,7,5,1509,783,7875,3,3,2.5,2,1,1.26,8.25,2.65,0.0,6.4,7,Gilbert,1Fam,2Story,Gd,Gd,Y,175000,0
952,L-000952,2006-07-23,0,0.5684698589569844,5,5,965,828,7800,41,41,2.0,1,0,2.48,5.87,0.44,0.0,6.4,7,SawyerW,1Fam,1Story,TA,TA,Y,120100,0
377,L-000377,2006-07-24,0,0.567276304378778,5,5,914,870,8846,10,10,1.0,2,0,1.83,2.9,2.5,0.0,6.4,7,CollgCr,1Fam,SFoyer,Gd,TA,Y,153100,0
12,L-000012,2006-07-24,1,1.291347524275329,9,5,2324,1175,11924,1,0,4.0,3,2,0.18,0.52,1.61,67800.0,6.4,7,NridgHt,1Fam,2Story,Ex,Ex,Y,346900,0
1188,L-001188,2006-07-24,1,1.0110154507429971,8,5,1624,1624,12461,12,11,3.0,3,1,0.48,1.14,1.95,52100.0,6.4,7,NoRidge,1Fam,1Story,Gd,Gd,Y,269100,0
830,L-000830,2006-07-25,0,0.8730342459020032,7,5,1223,600,2544,1,1,2.5,2,0,0.65,2.27,1.63,0.0,6.4,7,Somerst,Twnhs,2Story,Gd,Gd,Y,147700,0
1205,L-001205,2006-07-25,0,0.7628639803737287,5,6,1074,1056,10140,31,31,2.5,2,0,0.93,4.55,0.94,0.0,6.4,7,NWAmes,1Fam,1Story,TA,TA,Y,158400,0
91,L-000091,2006-07-25,0,0.5459915109310083,4,5,1040,0,7200,56,56,1.0,2,0,2.63,4.86,0.62,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,116000,0
455,L-000455,2006-07-25,0,0.5986658229183146,5,5,1728,1728,9297,30,30,4.0,2,0,2.01,2.92,1.16,0.0,6.4,7,Mitchel,Duplex,1Story,TA,TA,Y,186500,0
815,L-000815,2006-07-25,1,0.4298060835735451,5,7,1250,686,8248,88,56,2.0,1,0,3.0,6.46,1.66,38000.0,6.4,7,Edwards,1Fam,1.5Fin,TA,Fa,Y,115500,0
1022,L-001022,2006-07-26,0,0.547275641025641,7,5,1220,1199,7406,0,0,3.0,2,0,2.0,3.16,2.2,0.0,6.4,7,CollgCr,1Fam,1Story,Gd,Gd,Y,203600,0
855,L-000855,2006-07-26,1,0.5101374970869261,5,4,1779,1763,17920,51,32,2.5,2,1,2.5,5.13,1.1,76000.0,6.4,7,Sawyer,1Fam,1Story,TA,TA,Y,169400,0
304,L-000304,2006-07-26,0,0.5864731914535011,5,7,894,894,9800,34,34,2.0,2,0,1.67,3.22,2.21,0.0,6.4,7,CollgCr,1Fam,1Story,TA,TA,Y,155500,0
1219,L-001219,2006-07-26,1,0.5525965276321286,4,5,912,0,6240,59,56,1.0,0,0,2.58,8.21,0.37,28000.0,6.4,7,BrkSide,1Fam,1.5Fin,TA,TA,N,82800,0
130,L-000130,2006-07-27,1,0.6027955062207023,5,7,1053,1008,8973,48,15,2.0,2,0,2.0,6.34,0.49,23900.0,6.4,7,NAmes,1Fam,1Story,TA,Ex,Y,153100,0
315,L-000315,2006-08-01,1,0.3849418068613182,7,7,1641,728,9600,81,16,2.0,2,1,3.47,5.95,2.36,53700.0,6.4,8,OldTown,1Fam,2Story,TA,Ex,Y,180600,0
996,L-000996,2006-08-04,1,0.5744783689309441,4,7,1230,747,4712,60,56,2.5,1,0,2.2,5.61,0.61,24400.0,6.4,8,BrkSide,1Fam,1.5Fin,TA,TA,Y,119500,0
608,L-000608,2006-08-04,1,0.4983818443610135,5,8,2008,896,7800,58,4,4.0,1,0,2.45,6.18,1.16,85000.0,6.4,8,Edwards,1Fam,2Story,TA,Ex,Y,222200,0
1115,L-001115,2006-08-07,1,0.34178510164580195,5,7,833,833,5400,52,6,1.0,1,0,4.17,7.92,2.25,15700.0,6.4,8,OldTown,1Fam,1Story,TA,Gd,Y,122300,0
556,L-000556,2006-08-08,1,0.5670446977265159,5,6,1048,993,6380,84,56,1.0,1,1,2.12,7.47,0.6,27100.0,6.4,8,BrkSide,1Fam,1.5Unf,TA,TA,Y,114200,0
994,L-000994,2006-08-08,1,0.6133307124019198,6,5,1500,750,8846,1,0,2.5,2,0,1.7,2.99,1.55,39600.0,6.4,8,CollgCr,1Fam,2Story,TA,Gd,Y,175200,0
596,L-000596,2006-08-09,1,1.1092394323088095,8,5,1826,1814,11302,1,0,3.0,3,1,0.18,2.11,1.97,108300.0,6.4,8,StoneBr,1Fam,1Story,Gd,Gd,Y,325500,0
1424,L-001424,2006-08-09,0,0.46591771193479803,6,7,2201,697,19690,40,40,2.0,2,1,3.26,3.62,1.44,0.0,6.4,8,Edwards,1Fam,SLvl,Gd,Gd,Y,285300,0
977,L-000977,2006-08-10,1,0.5574010151781574,4,7,869,440,5900,83,48,1.0,0,0,2.48,6.58,0.47,30000.0,6.4,8,BrkSide,1Fam,1Story,TA,Fa,Y,83000,0
97,L-000097,2006-08-13,0,0.5923467409964374,7,5,1588,1588,10264,7,7,2.0,2,0,1.5,3.97,2.27,0.0,6.4,8,CollgCr,1Fam,1Story,Gd,Gd,Y,220300,0
382,L-000382,2006-08-13,0,0.8896245452766136,7,5,1301,1293,7200,0,0,3.0,2,1,0.63,2.03,1.7,0.0,6.4,8,Somerst,1Fam,1Story,Gd,Gd,Y,195300,0
492,L-000492,2006-08-13,1,0.6490842997202863,6,7,1578,806,9490,65,56,2.0,1,2,1.78,4.96,0.46,89700.0,6.4,8,NAmes,1Fam,1.5Fin,TA,Fa,Y,136300,0
271,L-000271,2006-08-14,0,0.8628224228987879,8,5,1939,1095,10728,0,0,2.5,3,1,0.79,2.14,1.07,0.0,6.4,8,Somerst,1Fam,2Story,Gd,Gd,Y,275300,0
1146,L-001146,2006-08-14,1,0.5825567744208018,5,6,1576,1042,6240,78,56,1.0,1,1,2.31,5.67,0.46,38100.0,6.4,8,BrkSide,1Fam,1.5Fin,TA,TA,Y,148700,0
939,L-000939,2006-08-14,0,0.5762011600960067,7,5,1962,1391,8760,0,0,2.5,3,0,1.57,3.92,2.51,0.0,6.4,8,CollgCr,1Fam,2Story,Gd,Gd,Y,242900,0
1319,L-001319,2006-08-16,1,0.49608991100035066,8,5,1787,1753,14781,5,4,2.0,3,1,2.07,4.56,2.73,53700.0,6.4,8,CollgCr,1Fam,1Story,Gd,Gd,Y,269700,0
904,L-000904,2006-08-17,0,0.6371642843261309,7,5,1670,1670,14859,0,0,2.0,3,1,1.09,7.88,1.93,0.0,6.4,8,Gilbert,1Fam,1Story,Gd,Gd,Y,238000,0
58,L-000058,2006-08-19,0,0.50573275413531,7,5,1720,860,11645,2,2,2.5,2,0,2.13,4.55,2.12,0.0,6.4,8,CollgCr,1Fam,2Story,Gd,Gd,Y,207500,0
860,L-000860,2006-08-21,1,0.6849349531226415,6,7,2654,1054,11029,38,22,3.5,2,1,1.31,3.83,1.02,50000.0,6.4,8,NWAmes,1Fam,2Story,TA,Gd,Y,248200,0
1073,L-001073,2006-08-25,1,0.4538481013983291,5,3,1456,810,7585,58,56,2.5,1,1,2.56,7.14,1.69,38800.0,6.4,8,Edwards,1Fam,1.5Fin,TA,TA,Y,92200,0
1450,L-001450,2006-08-25,0,0.361851274539913,5,7,630,630,1533,36,36,2.0,0,0,4.26,6.21,1.93,0.0,6.4,8,MeadowV,Twnhs,SFoyer,TA,Ex,Y,90700,0
482,L-000482,2006-08-27,1,1.2621790308547434,9,5,1792,1792,11846,3,2,3.0,3,1,0.2,0.51,2.07,69800.0,6.4,8,NridgHt,1Fam,1Story,Gd,Ex,Y,387400,0
990,L-000990,2006-08-27,0,0.9127312646979251,7,5,1576,770,8125,0,0,2.5,2,0,0.71,1.81,1.0,0.0,6.4,8,Somerst,1Fam,2Story,Gd,Gd,Y,200400,0
218,L-000218,2006-09-03,1,0.3764455009500966,4,4,1328,686,9906,81,56,1.0,1,0,4.36,4.67,1.95,56800.0,6.44,9,OldTown,1Fam,2Story,TA,TA,N,112600,0
1391,L-001391,2006-09-04,0,0.5468903406493076,7,5,1525,1525,9100,6,6,3.0,2,0,1.73,4.61,2.28,0.0,6.44,9,CollgCr,1Fam,1Story,Gd,Gd,Y,233400,0
1356,L-001356,2006-09-04,1,0.677852221969869,7,6,1920,570,10192,38,14,3.0,2,1,1.38,3.08,1.22,78600.0,6.44,9,NWAmes,1Fam,SLvl,TA,Gd,Y,176400,0
545,L-000545,2006-09-06,0,0.5195798565363783,7,5,1496,654,17104,0,0,3.5,2,1,1.7,6.59,2.6,0.0,6.44,9,Gilbert,1Fam,2Story,Gd,Gd,Y,186100,0
321,L-000321,2006-09-08,0,1.2403351584536253,9,5,2596,1249,16259,0,0,3.5,3,0,0.23,0.64,1.45,0.0,6.44,9,NridgHt,1Fam,2Story,TA,Gd,Y,343500,0
52,L-000052,2006-09-09,1,0.5313355689577484,6,6,1176,816,6240,72,56,1.0,2,1,2.54,7.15,0.6,35700.0,6.44,9,BrkSide,1Fam,1.5Fin,TA,TA,Y,120900,0
1244,L-001244,2006-09-12,0,1.246617815566233,10,5,2076,2076,13891,0,0,3.5,3,1,0.23,0.49,2.06,0.0,6.44,9,NridgHt,1Fam,1Story,Ex,Ex,Y,469500,0
1238,L-001238,2006-09-12,1,0.6082400712066918,7,5,1948,847,12393,2,1,2.5,2,1,1.44,3.15,2.85,77300.0,6.44,9,CollgCr,1Fam,2Story,Gd,Gd,Y,200400,0
1307,L-001307,2006-09-15,1,1.2408604749531693,7,5,1368,1368,6955,1,0,2.0,2,1,0.34,0.34,1.47,56800.0,6.44,9,NridgHt,TwnhsE,1Story,Gd,Gd,Y,200000,0
558,L-000558,2006-09-19,1,0.3656523570460936,4,6,1336,637,11040,86,56,1.5,1,0,4.64,5.58,1.67,29500.0,6.44,9,IDOTRR,1Fam,1.5Fin,TA,TA,Y,108700,0
1108,L-001108,2006-09-20,0,0.6123468122563896,7,5,2021,868,23257,0,0,2.5,2,1,1.3,4.77,2.3,0.0,6.44,9,Gilbert,1Fam,2Story,Gd,Gd,Y,273700,0
507,L-000507,2006-09-23,1,0.6102238445863145,8,5,1911,777,9554,13,12,2.5,2,1,2.36,3.73,0.45,134800.0,6.44,9,SawyerW,1Fam,2Story,Gd,Gd,Y,226600,0
1360,L-001360,2006-09-23,1,1.3357949710044505,9,5,1980,1980,16737,2,1,3.0,3,1,0.19,0.39,1.21,96600.0,6.44,9,NridgHt,1Fam,1Story,Gd,Ex,Y,318300,0
36,L-000036,2006-09-25,1,1.246101568682214,8,5,2452,1117,13418,2,1,3.5,3,1,0.26,0.55,1.31,81900.0,6.44,9,NridgHt,1Fam,2Story,Gd,Gd,Y,312500,0
698,L-000698,2006-09-25,0,0.4840205011469403,5,7,1148,980,6420,54,54,1.5,1,0,2.81,4.63,1.26,0.0,6.44,9,Edwards,1Fam,1Story,TA,TA,Y,127600,0
597,L-000597,2006-10-02,1,0.32615683941415496,6,7,1368,684,3600,96,13,1.0,1,0,4.55,6.53,2.77,57500.0,6.43,10,OldTown,1Fam,2Story,TA,TA,N,116300,0
955,L-000955,2006-10-03,0,0.43239564428312155,6,5,980,945,9400,31,31,3.0,0,0,2.8,6.6,1.9,0.0,6.43,10,Edwards,Duplex,SFoyer,TA,TA,Y,136000,0
560,L-000560,2006-10-04,1,0.6888407779557113,7,5,1557,1374,3196,3,2,2.0,2,1,1.32,4.09,0.88,59900.0,6.43,10,Blmngtn,TwnhsE,1Story,Gd,Gd,Y,240000,0
923,L-000923,2006-10-05,1,0.5733148369036143,6,5,1316,1316,10237,1,0,2.0,2,1,1.44,5.37,2.53,41300.0,6.43,10,Gilbert,1Fam,1Story,Gd,Gd,Y,168500,0
346,L-000346,2006-10-05,1,0.54597165471758,6,5,1577,972,6435,67,56,1.0,1,1,2.76,4.15,0.64,63800.0,6.43,10,BrkSide,1Fam,1.5Fin,TA,Fa,Y,150100,0
1224,L-001224,2006-10-05,0,0.5740646998637625,5,3,2136,2136,10680,55,55,2.0,2,0,2.3,5.91,0.51,0.0,6.43,10,NAmes,1Fam,1Story,TA,TA,N,142800,0
