Id,listing_id,listing_date,dist_school_km,dist_hospital_km,dist_transit_km,renovated,renovation_cost_usd,days_on_market,local_interest_rate_pct,market_price_index,sale_price,sale_price_kaggle
932,L-000932,2009-07-15,2.15,5.78,0.66,No,,19,4.98,95.07,109000,117500
357,L-000357,2009-07-16,1.27,5.83,2.55,No,,38,4.98,95.07,163800,173000
573,L-000573,2009-07-17,0.99,2.22,1.89,No,,50,4.98,95.07,216900,224500
232,L-000232,2009-07-17,0.64,0.89,2.35,Yes,66500.0,46,4.98,95.07,373100,403000
723,L-000723,2009-07-18,2.02,5.1,0.89,No,,26,4.98,95.07,120200,124500
1148,L-001148,2009-07-18,1.58,3.05,1.21,Yes,68700.0,26,4.98,95.07,167800,174500
460,L-000460,2009-07-19,2.52,5.1,0.59,No,,31,4.98,95.07,104800,110000
682,L-000682,2009-07-19,1.89,5.54,2.31,Yes,34400.0,69,4.98,95.07,150400,159434
316,L-000316,2009-07-20,2.0,3.76,1.73,yes,40600.0,32,4.98,95.07,182800,188500
892,L-000892,2009-07-20,2.32,6.3,1.35,No,,56,4.98,95.07,161200,172500
1189,L-001189,2009-07-20,1.12,3.49,2.0,No,,40,4.98,95.07,183800,195000
1045,L-001045,2009-07-20,1.55,7.4,1.09,No,,73,4.98,95.07,267300,278000
1074,L-001074,2009-07-21,2.63,4.42,1.74,No,,58,4.98,95.07,147300,159500
1179,L-001179,2009-07-21,1.04,2.25,1.55,Yes,24600.0,12,4.98,95.07,144300,154900
864,L-000864,2009-07-21,2.28,5.77,0.69,No,,31,4.98,95.07,127100,132500
1150,L-001150,2009-07-22,3.84,7.83,2.06,Yes,54600.0,61,4.98,95.07,136800,143000
518,L-000518,2009-07-22,0.58,1.22,1.95,Yes,64300.0,42,4.98,95.07,247600,265000
880,L-000880,2009-07-22,1.45,4.57,2.29,Yes,27100.0,20,4.98,95.07,130100,136500
982,L-000982,2009-07-24,0.56,0.92,1.58,Yes,114700.0,36,4.98,95.07,320200,336000
847,L-000847,2009-07-25,2.05,6.72,0.61,No,,72,4.98,95.07,199700,213000
885,L-000885,2009-07-25,1.84,3.51,0.68,No,,23,4.98,95.07,96000,100000
1158,L-001158,2009-07-26,0.19,0.45,1.16,Yes,27600.0,29,4.98,95.07,218300,230000
653,L-000653,2009-07-26,1.56,3.86,3.2,No,,25,4.98,95.07,172600,191000
26,L-000026,2009-07-26,0.19,0.56,1.86,No,,34,4.98,95.07,249600,256300
1099,L-001099,2009-07-26,,6.25,0.55,Yes,38800.0,33,4.98,95.07,118100,128000
1059,L-001059,2009-07-27,0.17,0.53,1.65,no,,43,4.98,95.07,305700,335000
582,L-000582,2009-08-05,0.17,0.55,1.79,Yes,71700.0,39,5.0,95.47,233700,253293
93,L-000093,2009-08-05,1.76,3.01,1.2,YES,21100.0,18,5.0,95.47,152100,163500
937,L-000937,2009-08-06,2.04,4.68,0.37,No,,31,5.0,95.47,178500,184900
577,L-000577,2009-08-08,1.89,4.88,3.97,YES,40900.0,38,5.0,95.47,138400,145000
300,L-000300,2009-08-09,0.93,2.51,1.09,Yes,35400.0,37,5.0,95.47,146200,158500
1187,L-001187,2009-08-10,4.14,5.37,2.6,Yes,31600.0,30,5.0,95.47,92000,95000
1043,L-001043,2009-08-11,0.19,0.45,1.06,No,,13,5.0,95.47,181200,196000
1272,L-001272,2009-08-11,0.94,4.06,0.93,No,,31,5.0,95.47,174300,185750
440,L-000440,2009-08-13,2.92,5.46,1.23,Yes,37600.0,32,5.0,95.47,109200,110000
1213,L-001213,2009-08-13,2.81,6.66,1.73,Yes,20800.0,21,5.0,95.47,107600,113000
427,L-000427,2009-08-15,3.25,5.33,0.5,No,,48,5.0,95.47,263000,275000
317,L-000317,2009-08-15,1.42,3.35,1.22,No,,51,5.0,95.47,247400,260000
848,L-000848,2009-08-15,1.23,3.61,1.98,No,,13,5.0,95.47,126400,133500
866,L-000866,2009-08-16,2.29,6.87,0.58,No,,41,5.0,95.47,137100,148500
1018,L-001018,2009-08-16,0.17,1.91,2.98,No,,14,5.0,95.47,174800,187500
934,L-000934,2009-08-17,1.59,3.7,1.71,No,,49,5.0,95.47,174400,190000
140,L-000140,2009-08-17,1.52,4.02,1.96,No,,999,5.0,95.47,220700,231500
1032,L-001032,2009-08-18,2.58,4.11,1.26,Yes,80100.0,178,5.0,95.47,186200,197000
875,L-000875,2009-08-19,2.65,7.93,2.37,Yes,21100.0,17,5.0,95.47,60100,66500
47,L-000047,2009-08-19,1.82,4.44,0.88,No,,73,5.0,95.47,224600,239686
465,L-000465,2009-08-20,1.84,3.59,2.44,No,,16,5.0,95.47,117600,124000
985,L-000985,2009-08-20,2.68,2.15,0.96,No,,32,5.0,95.47,113500,126000
57,L-000057,2009-08-20,0.81,1.82,1.25,Yes,43200.0,15,5.0,95.47,165300,172500
1351,L-001351,2009-08-22,1.78,6.93,0.74,No,,61,5.0,95.47,192100,200000
188,L-000188,2009-08-22,3.89,7.15,1.68,Yes,48700.0,64,5.0,95.47,125700,135000
854,L-000854,2009-08-25,2.16,4.77,0.75,No,,28,5.0,95.47,143800,158000
871,L-000871,2009-08-26,1.79,4.24,0.48,No,,29,5.0,95.47,101800,109500
716,L-000716,2009-08-27,1.26,3.01,1.19,No,,28,5.0,95.47,154100,165000
1008,L-001008,2009-08-27,4.1,7.59,2.35,No,,81,5.0,95.47,84000,88000
517,L-000517,2009-08-27,1.46,5.23,1.23,No,,32,5.0,95.47,150800,158000
397,L-000397,2009-09-01,1.54,3.17,1.88,No,,16,4.99,94.93,114100,123000
1283,L-001283,2009-09-03,1.74,3.08,2.78,Yes,23000.0,22,4.99,94.93,141000,150500
791,L-000791,2009-09-05,1.85,2.76,1.18,Yes,19900.0,30,4.99,94.93,144900,160200
516,L-000516,2009-09-05,0.26,0.54,1.49,No,,58,4.99,94.93,386100,402861
946,L-000946,2009-09-06,2.87,8.71,2.2,Yes,41500.0,63,4.99,94.93,115600,124900
342,L-000342,2009-09-08,2.6,5.87,0.69,No,,6,4.99,94.93,76400,82000
569,L-000569,2009-09-09,3.17,6.25,0.5,Yes,126200.0,123,4.99,94.93,298800,316600
193,L-000193,2009-09-09,1.76,3.46,2.26,No,,30,4.99,94.93,181300,192000
508,L-000508,2009-09-10,0.48,2.0,1.71,No,,17,4.99,94.93,194500,208300
1037,L-001037,2009-09-10,1.05,2.99,1.95,Yes,51400.0,91,4.99,94.93,298800,315500
479,L-000479,2009-09-14,1.83,4.07,2.36,Yes,54000.0,84,4.99,94.93,275600,297000
874,L-000874,2009-09-18,1.64,4.78,0.75,Yes,24500.0,23,4.99,94.93,123500,133000
1412,L-001412,2009-09-19,2.44,5.9,0.47,yes,93600.0,38,4.99,94.93,131000,140000
117,L-000117,2009-09-19,2.84,5.55,1.7,No,,41,4.99,94.93,129700,139000
1451,L-001451,2009-09-20,1.92,6.93,0.58,No,,18,4.99,94.93,129700,136000
426,L-000426,2009-09-21,3.46,6.6,2.66,Yes,36100.0,61,4.99,94.93,128900,135000
1218,L-001218,2009-09-23,0.6,2.73,1.87,No,,30,4.99,94.93,210500,229456
786,L-000786,2009-09-23,1.61,3.0,0.97,No,,16,4.99,94.93,149600,161500
1414,L-001414,2009-09-24,2.03,5.76,0.52,Yes,79400.0,57,4.99,94.93,239400,257000
1166,L-001166,2009-09-25,0.27,0.41,1.05,No,,20,4.99,94.93,223100,233170
1142,L-001142,2009-10-01,1.17,4.73,1.27,No,,48,4.98,95.03,183600,197500
975,L-000975,2009-10-02,2.26,6.15,0.5,Yes,51800.0,63,4.98,95.03,157400,167500
606,L-000606,2009-10-04,2.37,5.3,0.49,Yes,135200.0,61,4.98,95.03,197400,205000
384,L-000384,2009-10-05,2.25,5.26,0.53,Yes,13800.0,10,4.98,95.03,72400,76000
1400,L-001400,2009-10-06,2.12,4.27,2.88,Yes,63200.0,40,4.98,95.03,131000,137450
1389,L-001389,2009-10-07,1.4,6.25,1.76,Yes,89500.0,88,4.98,95.03,349100,377500
89,L-000089,2009-10-08,3.19,6.6,2.01,Yes,33300.0,39,4.98,95.03,78100,85000
1432,L-001432,2009-10-09,1.65,5.17,0.2,No,,33,4.98,95.03,136500,143750
645,L-000645,2009-10-10,0.47,1.97,1.55,No,,103,4.98,95.03,349800,370878
1371,L-001371,2009-10-10,3.3,8.5,2.43,Yes,39600.0,32,4.98,95.03,98900,105000
6,L-000006,2009-10-11,2.19,2.08,1.01,Yes,37900.0,24,4.98,95.03,135400,143000
400,L-000400,2009-10-11,0.71,1.83,1.47,Yes,74700.0,22,4.98,95.03,228600,241000
744,L-000744,2009-10-15,1.91,4.57,1.39,Yes,92400.0,60,4.98,95.03,164700,175000
652,L-000652,2009-10-15,2.34,5.52,2.07,Yes,30200.0,19,4.98,95.03,104000,108000
38,L-000038,2009-10-15,1.89,5.19,0.75,Yes,43100.0,54,4.98,95.03,145900,153000
1289,L-001289,2009-10-16,0.22,1.93,2.86,No,,94,4.98,95.03,261400,278000
912,L-000912,2009-10-17,1.8,3.55,1.77,Yes,29500.0,18,4.98,95.03,134800,143500
1123,L-001123,2009-10-18,,5.81,1.06,No,,29,4.98,95.03,108900,112000
388,L-000388,2009-10-18,4.02,4.99,2.35,NO,,52,4.98,95.03,115900,125000
276,L-000276,2009-10-20,2.0,6.94,0.46,Yes,52100.0,71,4.98,95.03,197300,205000
295,L-000295,2009-10-20,1.98,4.04,0.8,No,,36,4.98,95.03,157700,167000
1204,L-001204,2009-10-22,1.85,2.92,2.66,Yes,54800.0,31,4.98,95.03,202000,213000
1455,L-001455,2009-10-22,0.57,1.91,1.04,Yes,30700.0,54,4.98,95.03,173200,185000
761,L-000761,2009-10-22,2.27,4.73,0.63,No,,36,4.98,95.03,119000,127500
762,L-000762,2009-10-23,2.49,7.54,0.55,Yes,29100.0,16,4.98,95.03,93700,100000
1385,L-001385,2009-10-25,1.76,4.78,1.2,Yes,39600.0,40,4.98,95.03,98600,105000
333,L-000333,2009-10-27,0.19,0.65,1.11,Yes,75600.0,36,4.98,95.03,265200,284000
1065,L-001065,2009-11-05,1.99,6.21,0.83,No,,28,5.0,95.54,145600,154000
1016,L-001016,2009-11-05,1.58,4.42,1.03,No,,51,5.0,95.54,211300,227000
1016,L-901016,2009-11-07,1.58,4.42,1.03,No,,51,5.0,95.54,211300,227000
496,L-000496,2009-11-07,3.82,4.77,2.82,Yes,10200.0,7,5.0,95.54,31800,34900
613,L-000613,2009-11-10,1.9,3.01,2.08,No,,61,5.0,95.54,256300,261500
147,L-000147,2009-11-11,2.28,4.83,0.55,Yes,22100.0,21,5.0,95.54,101000,105000
550,L-000550,2009-11-11,0.85,2.16,1.46,Yes,108800.0,63,5.0,95.54,248500,263000
638,L-000638,2009-11-12,2.7,8.89,1.78,No,,21,5.0,95.54,87200,93000
374,L-000374,2009-11-13,1.75,4.69,0.53,No,,41,5.0,95.54,117400,123000
550,L-900550,2009-11-14,0.85,2.16,1.46,Yes,108800.0,63,5.0,95.54,248500,263000
1049,L-001049,2009-11-15,2.04,2.78,0.69,Yes,30100.0,14,5.0,95.54,113100,115000
810,L-000810,2009-11-16,3.53,9.17,3.41,Yes,51300.0,22,5.0,95.54,98700,106000
726,L-000726,2009-11-17,2.12,5.33,0.51,No,,36,5.0,95.54,115600,120500
167,L-000167,2009-11-17,0.66,1.18,0.2,Yes,53800.0,45,5.0,95.54,177800,190000
76,L-000076,2009-11-18,3.42,5.68,2.17,No,,38,5.0,95.54,92600,91000
1253,L-001253,2009-11-19,1.93,3.65,0.82,No,,25,5.0,95.54,122200,130000
992,L-000992,2009-11-20,5.65,7.44,2.23,Yes,55300.0,94,5.0,95.54,156500,168000
607,L-000607,2009-11-21,1.53,4.66,1.61,No,,27,5.0,95.54,144800,152000
1306,L-001306,2009-11-21,0.24,0.37,1.86,Yes,60100.0,57,5.0,95.54,316300,325000
446,L-000446,2009-11-22,3.16,6.8,1.08,No,,57,5.0,95.54,120100,127500
1126,L-001126,2009-11-23,1.98,5.31,0.69,No,,13,5.0,95.54,111300,115000
1302,L-001302,2009-11-24,1.16,4.95,1.35,Yes,40700.0,30,5.0,95.54,166500,177500
1263,L-001263,2009-11-25,0.51,1.49,0.21,Yes,37700.0,18,5.0,95.54,157800,161500
8,L-000008,2009-11-27,1.38,4.16,1.04,No,,22,5.0,95.54,193300,200000
1178,L-001178,2009-12-01,3.41,8.58,2.33,Yes,56100.0,24,4.96,94.88,111500,115000
1131,L-001131,2009-12-06,1.82,3.77,1.66,Yes,98300.0,34,4.96,94.88,125400,135000
1293,L-001293,2009-12-06,2.93,7.75,1.91,Yes,65000.0,24,4.96,94.88,99300,107500
727,L-000727,2009-12-07,1.44,2.59,1.06,Yes,42000.0,47,4.96,94.88,208100,222000
495,L-000495,2009-12-10,3.19,7.55,1.77,Yes,35600.0,18,4.96,94.88,86400,91300
463,L-000463,2009-12-12,2.65,5.09,1.23,No,,14,4.96,94.88,60000,62383
73,L-000073,2009-12-12,2.02,5.3,2.3,No,,37,4.96,94.88,170400,185000
883,L-000883,2009-12-13,1.59,6.7,2.4,Yes,81800.0,41,4.96,94.88,173700,178000
222,L-000222,2009-12-13,1.42,5.36,2.11,No,,59,4.96,94.88,190600,200000
284,L-000284,2009-12-14,0.52,2.72,1.73,Yes,57300.0,23,4.96,94.88,231800,244600
461,L-000461,2009-12-14,0.47,2.25,1.74,No,,53,4.96,94.88,245100,263435
222,L-900222,2009-12-14,1.42,5.36,2.11,No,,59,4.96,94.88,190600,200000
284,L-900284,2009-12-16,0.52,2.72,1.73,Yes,57300.0,23,4.96,94.88,231800,244600
1324,L-001324,2009-12-20,2.65,8.12,0.64,Yes,15700.0,27,4.96,94.88,78500,82500
348,L-000348,2009-12-23,1.69,6.48,0.7,No,,26,4.96,94.88,149800,157500
1277,L-001277,2009-12-24,1.65,4.53,0.85,NO,,38,4.96,94.88,152500,162000
708,L-000708,2009-12-26,0.22,0.47,2.25,No,,21,4.96,94.88,224300,254000
833,L-000833,2010-01-01,1.84,3.62,1.82,No,,71,4.95,96.54,229900,237000
1366,L-001366,2010-01-04,0.66,2.78,1.05,No,,59,4.95,96.54,204400,216000
712,L-000712,2010-01-07,3.94,6.96,1.71,Yes,32000.0,31,4.95,96.54,98200,102776
100,L-000100,2010-01-08,1.98,5.22,0.54,No,,17,4.95,96.54,122900,128950
788,L-000788,2010-01-10,2.59,6.97,0.49,No,,71,4.95,96.54,218400,233000
110,L-000110,2010-01-11,1.33,3.97,1.2,No,,30,4.95,96.54,180600,190000
911,L-000911,2010-01-14,1.84,8.88,0.62,No,,65,4.95,96.54,150900,154300
1243,L-001243,2010-01-23,1.1,5.13,1.12,No,,35,4.95,96.54,163200,170000
659,L-000659,2010-01-23,1.72,5.07,0.58,Yes,27100.0,16,4.95,96.54,93100,97500
39,L-000039,2010-01-24,2.64,4.41,0.59,Yes,29800.0,13,4.95,96.54,104800,109000
906,L-000906,2010-02-01,1.82,6.01,0.61,No,,52,4.9,97.24,126700,128000
1000,L-001000,2010-02-02,1.4,4.01,2.65,No,,29,4.9,97.24,201100,206000
46,L-000046,2010-02-03,0.24,0.66,1.19,No,,33,4.9,97.24,310400,319900
101,L-000101,2010-02-04,1.14,3.87,1.38,Yes,41400.0,30,4.9,97.24,196800,205000
626,L-000626,2010-02-07,2.44,6.05,0.59,No,,37,4.9,97.24,159300,160000
238,L-000238,2010-02-09,1.92,7.17,0.46,Yes,79800.0,28,4.9,97.24,185800,194500
289,L-000289,2010-02-11,2.88,5.21,1.42,No,,24,4.9,97.24,117700,122000
961,L-000961,2010-02-11,2.68,6.52,0.6,Yes,18500.0,14,4.9,97.24,115100,116500
965,L-000965,2010-02-16,1.12,1.93,2.75,Yes,79800.0,16,4.9,97.24,202500,214900
373,L-000373,2010-02-18,3.02,5.57,0.43,No,,13,4.9,97.24,125500,125000
234,L-000234,2010-02-23,1.86,3.66,1.37,No,,19,4.9,97.24,125600,128200
836,L-000836,2010-02-24,1.91,5.83,1.49,Yes,19800.0,41,4.9,97.24,128600,128000
1457,L-001457,2010-02-25,1.32,3.73,0.89,Yes,80300.0,38,4.9,97.24,200200,210000
1429,L-001429,2010-02-27,3.68,7.99,2.09,Yes,36500.0,35,4.9,97.24,114900,119000
1167,L-001167,2010-02-27,2.07,3.68,1.59,No,,31,4.9,97.24,234900,245350
656,L-000656,2010-03-02,2.82,7.44,2.26,No,,37,4.88,98.79,86600,88000
715,L-000715,2010-03-03,2.47,5.19,1.28,Yes,56100.0,19,4.88,98.79,125300,130500
504,L-000504,2010-03-04,1.14,3.1,1.33,Yes,71200.0,32,4.88,98.79,284400,289000
568,L-000568,2010-03-06,0.2,0.61,1.8,No,,11,4.88,98.79,207300,214000
950,L-000950,2010-03-07,1.38,4.58,1.1,Yes,38600.0,26,4.88,98.79,194600,197500
369,L-000369,2010-03-08,1.52,5.0,0.98,No,,34,4.88,98.79,130800,132000
201,L-000201,2010-03-08,3.27,6.61,1.43,Yes,30200.0,45,4.88,98.79,140200,140000
1195,L-001195,2010-03-09,2.42,4.42,1.32,No,,34,4.88,98.79,156500,158000
414,L-000414,2010-03-10,4.01,6.61,2.72,Yes,33300.0,63,4.88,98.79,111900,115000
17,L-000017,2010-03-11,2.11,4.68,0.73,No,,25,4.88,98.79,142800,149000
1285,L-001285,2010-03-15,2.57,5.07,2.0,Yes,61800.0,31,4.88,98.79,167400,169000
731,L-000731,2010-03-16,0.21,2.23,2.81,Yes,43700.0,28,4.88,98.79,226500,236500
773,L-000773,2010-03-16,3.68,5.31,1.37,No,,12,4.88,98.79,107800,107000
1354,L-001354,2010-03-17,0.57,0.89,1.86,Yes,140900.0,39,4.88,98.79,398900,410000
767,L-000767,2010-03-18,1.46,4.32,1.0,No,,24,4.88,98.79,193100,196500
212,L-000212,2010-03-20,3.35,6.38,1.38,No,,107,4.88,98.79,180800,186000
899,L-000899,2010-03-23,0.26,0.43,1.39,Yes,90500.0,155,4.88,98.79,591300,611657
749,L-000749,2010-03-23,0.6,1.03,1.61,No,,16,4.88,98.79,257100,260400
628,L-000628,2010-03-24,2.23,5.67,0.68,Yes,58900.0,36,4.88,98.79,153800,153000
215,L-000215,2010-03-25,1.99,3.63,2.22,No,,18,4.88,98.79,163900,161750
370,L-000370,2010-03-25,2.12,4.29,0.85,Yes,35200.0,52,4.88,98.79,158800,162000
1439,L-001439,2010-04-01,2.81,5.07,2.01,Yes,35800.0,36,4.86,99.81,144000,149700
1459,L-001459,2010-04-04,2.2,4.28,0.9,Yes,37500.0,46,4.86,99.81,137800,142125
64,L-000064,2010-04-04,6.01,6.96,2.51,Yes,61800.0,43,4.86,99.81,142500,140000
386,L-000386,2010-04-06,1.28,4.93,0.94,Yes,68900.0,29,4.86,99.81,190900,192000
988,L-000988,2010-04-07,0.19,0.67,1.08,Yes,54500.0,92,4.86,99.81,382300,395192
699,L-000699,2010-04-07,2.28,5.74,1.68,Yes,21600.0,39,4.86,99.81,136700,138500
1086,L-001086,2010-04-07,3.44,6.27,0.43,No,,14,4.86,99.81,143600,147000
1050,L-001050,2010-04-08,3.79,6.72,1.1,Yes,17500.0,27,4.86,99.81,81500,84900
1271,L-001271,2010-04-08,0.47,1.24,0.24,No,,79,4.86,99.81,264300,260000
1417,L-001417,2010-04-09,4.88,9.13,2.26,Yes,56700.0,65,4.86,99.81,120900,122500
1284,L-001284,2010-04-09,1.65,3.36,0.93,No,,24,4.86,99.81,142500,139000
862,L-000862,2010-04-10,2.42,6.11,1.27,No,,22,4.86,99.81,127400,131500
796,L-000796,2010-04-11,1.8,7.65,0.46,Yes,43700.0,14,4.86,99.81,174700,171000
345,L-000345,2010-04-12,3.32,5.08,1.8,No,,63,4.86,99.81,86700,85000
1106,L-001106,2010-04-13,0.65,1.11,1.78,Yes,88000.0,49,4.86,99.81,312000,325000
1066,L-001066,2010-04-15,0.38,1.23,0.24,Yes,117100.0,87,4.86,99.81,322200,328000
79,L-000079,2010-04-16,2.31,6.86,1.46,No,,30,4.86,99.81,133700,136500
240,L-000240,2010-04-16,2.73,5.69,1.53,Yes,52400.0,38,4.86,99.81,114600,113000
264,L-000264,2010-04-16,3.38,6.05,2.6,Yes,30100.0,31,4.86,99.81,127100,130000
1217,L-001217,2010-04-16,2.01,4.78,1.16,No,,21,4.86,99.81,107100,112000
1027,L-001027,2010-04-17,1.91,6.35,0.82,No,,46,4.86,99.81,166300,167500
1251,L-001251,2010-04-18,2.13,5.56,0.45,No,,42,4.86,99.81,249600,244000
856,L-000856,2010-04-18,2.25,3.75,1.43,Yes,20700.0,21,4.86,99.81,125600,127000
1280,L-001280,2010-04-19,3.23,6.22,1.92,Yes,23400.0,8,4.86,99.81,70000,68400
112,L-000112,2010-04-20,1.41,7.39,1.82,No,,37,4.86,99.81,182000,180000
758,L-000758,2010-04-20,2.03,4.8,1.3,No,,33,4.86,99.81,157000,158900
1358,L-001358,2010-04-21,2.5,5.2,0.7,Yes,35300.0,27,4.86,99.81,151100,149900
34,L-000034,2010-04-22,1.89,4.23,0.79,No,,30,4.86,99.81,168400,165500
141,L-000141,2010-04-22,1.93,6.51,0.69,No,,27,4.86,99.81,115400,115000
277,L-000277,2010-04-22,1.91,2.62,0.99,No,,41,4.86,99.81,202100,201000
533,L-000533,2010-04-22,1.84,6.85,1.02,Yes,33600.0,15,4.86,99.81,106800,107500
341,L-000341,2010-04-22,0.92,2.42,2.57,No,,22,4.86,99.81,200000,202900
241,L-000241,2010-04-23,0.57,3.08,1.37,No,,58,4.86,99.81,263200,262500
1447,L-001447,2010-04-23,1.88,3.41,0.8,No,,57,4.86,99.81,159800,157900
1061,L-001061,2010-04-23,0.24,2.46,1.67,No,,32,4.86,99.81,211300,213500
231,L-000231,2010-04-24,2.19,4.72,0.63,No,,26,4.86,99.81,147800,148000
1291,L-001291,2010-04-26,1.65,5.68,0.58,No,,53,4.86,99.81,175000,180500
973,L-000973,2010-04-27,2.41,5.87,0.47,No,,5,4.86,99.81,97500,99500
273,L-000273,2010-04-27,0.73,1.02,1.49,Yes,61100.0,24,4.86,99.81,283000,290000
1211,L-001211,2010-05-01,2.32,5.31,0.42,No,,21,4.75,101.31,188900,189000
1012,L-001012,2010-05-01,3.23,6.44,1.54,No,,24,4.75,101.31,102500,100000
863,L-000863,2010-05-01,4.02,6.26,0.62,Yes,20100.0,26,4.75,101.31,154700,152000
229,L-000229,2010-05-02,2.3,4.05,1.5,No,,14,4.75,101.31,122800,125000
163,L-000163,2010-05-03,0.15,0.54,1.47,No,,23,4.75,101.31,229800,220000
1370,L-001370,2010-05-03,1.34,3.75,1.65,No,,36,4.75,101.31,235300,232000
1386,L-001386,2010-05-04,4.07,9.34,1.8,Yes,66800.0,42,4.75,101.31,127700,125500
1268,L-001268,2010-05-05,0.8,2.48,1.93,Yes,84400.0,46,4.75,101.31,383700,378500
159,L-000159,2010-05-06,0.82,2.37,1.12,Yes,80300.0,52,4.75,101.31,251400,254900
172,L-000172,2010-05-07,1.56,5.14,0.65,No,,67,4.75,101.31,209000,215000
681,L-000681,2010-05-07,2.9,5.99,0.39,No,,24,4.75,101.31,143600,143000
704,L-000704,2010-05-07,3.61,8.08,1.83,Yes,55000.0,45,4.75,101.31,141400,140000
540,L-000540,2010-05-08,2.02,4.6,1.91,Yes,68000.0,38,4.75,101.31,263700,272000
1095,L-001095,2010-05-09,2.21,4.88,0.64,Yes,14100.0,24,4.75,101.31,130700,129000
119,L-000119,2010-05-10,2.18,5.35,0.42,No,,116,4.75,101.31,315700,320000
25,L-000025,2010-05-11,3.2,5.26,1.22,Yes,27100.0,59,4.75,101.31,150800,154000
1054,L-001054,2010-05-12,2.86,5.28,1.27,Yes,32800.0,61,4.75,101.31,143800,144500
104,L-000104,2010-05-12,1.77,3.32,2.07,No,,41,4.75,101.31,189700,198900
616,L-000616,2010-05-13,2.02,5.16,0.8,No,,24,4.75,101.31,144200,137500
1300,L-001300,2010-05-14,2.66,4.28,0.81,Yes,43000.0,23,4.75,101.31,155300,154000
705,L-000705,2010-05-14,1.48,3.67,2.03,Yes,70700.0,42,4.75,101.31,213400,213000
237,L-000237,2010-05-14,1.57,3.12,2.71,No,,29,4.75,101.31,181200,185500
1314,L-001314,2010-05-15,0.73,0.88,1.19,No,,31,4.75,101.31,328500,333168
354,L-000354,2010-05-15,3.31,9.61,2.75,Yes,19500.0,22,4.75,101.31,106300,105900
75,L-000075,2010-05-15,2.82,5.75,2.54,Yes,36000.0,22,4.75,101.31,106000,107400
1138,L-001138,2010-05-16,2.32,4.73,1.3,Yes,24200.0,6,4.75,101.31,93900,94000
99,L-000099,2010-05-16,3.64,5.27,1.52,Yes,36100.0,16,4.75,101.31,81600,83000
148,L-000148,2010-05-17,1.66,7.35,1.83,No,,63,4.75,101.31,228300,222500
1458,L-001458,2010-05-17,1.02,2.66,1.34,Yes,85200.0,71,4.75,101.31,278800,266500
245,L-000245,2010-05-18,2.34,5.34,0.51,Yes,72300.0,74,4.75,101.31,200400,205000
1311,L-001311,2010-05-18,0.96,3.66,1.4,Yes,81300.0,54,4.75,101.31,336200,335000
1087,L-001087,2010-05-18,3.03,5.37,2.54,No,,17,4.75,101.31,84100,83500
251,L-000251,2010-05-19,2.2,7.74,0.69,Yes,25700.0,10,4.75,101.31,77300,76500
158,L-000158,2010-05-19,0.79,2.36,2.37,Yes,91400.0,32,4.75,101.31,267900,269500
566,L-000566,2010-05-22,2.16,5.94,1.86,Yes,52300.0,13,4.75,101.31,126400,128000
561,L-000561,2010-05-22,2.38,3.94,1.17,Yes,30900.0,21,4.75,101.31,125200,121500
1234,L-001234,2010-05-22,1.61,5.74,0.59,No,,32,4.75,101.31,139400,142000
615,L-000615,2010-05-22,4.02,6.03,2.08,No,,23,4.75,101.31,74200,75500
960,L-000960,2010-05-22,0.69,2.08,1.15,No,,14,4.75,101.31,153900,155000
53,L-000053,2010-05-23,3.61,7.33,2.69,No,,31,4.75,101.31,109700,110000
381,L-000381,2010-05-23,2.7,4.52,1.7,Yes,53600.0,21,4.75,101.31,131000,127000
722,L-000722,2010-05-23,1.61,3.54,2.13,No,,35,4.75,101.31,149000,143000
1248,L-001248,2010-05-24,1.97,3.8,0.71,No,,21,4.75,101.31,159900,169900
28,L-000028,2010-05-26,0.23,0.53,1.0,Yes,67100.0,34,4.75,101.31,313500,306000
816,L-000816,2010-05-26,2.17,3.07,1.74,No,,18,4.75,101.31,221000,224900
74,L-000074,2010-05-27,2.49,4.13,0.58,Yes,24500.0,26,4.75,101.31,147000,144900
235,L-000235,2010-05-27,1.84,4.34,1.79,No,,24,4.75,101.31,216600,216500
27,L-000027,2010-05-27,1.62,3.78,0.49,Yes,32500.0,22,4.75,101.31,131600,134800
1381,L-001381,2010-06-01,2.31,5.15,1.51,Yes,8300.0,9,4.77,103.01,58900,58500
635,L-000635,2010-06-02,3.23,8.26,2.05,No,,39,4.77,103.01,148500,144000
685,L-000685,2010-06-04,0.51,0.88,1.86,No,,33,4.77,103.01,220800,221000
940,L-000940,2010-06-05,0.37,1.2,0.25,Yes,85100.0,25,4.77,103.01,249900,244400
787,L-000787,2010-06-05,2.45,8.53,1.58,Yes,69100.0,32,4.77,103.01,141700,139000
471,L-000471,2010-06-08,0.16,1.83,2.08,No,,12,4.77,103.01,211000,212000
255,L-000255,2010-06-08,2.11,5.27,0.69,No,,29,4.77,103.01,147600,145000
379,L-000379,2010-06-10,0.17,1.81,2.84,No,,37,4.77,103.01,395000,394432
770,L-000770,2010-06-10,0.25,1.92,2.01,No,,125,4.77,103.01,576600,538000
143,L-000143,2010-06-11,1.94,4.31,0.5,No,,54,4.77,103.01,172300,166000
872,L-000872,2010-06-11,1.85,3.45,2.53,No,,22,4.77,103.01,203600,200500
